id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
11023769,3 Bed Manly apart' with sea views,52118805,Darren,,Manly,-33.80382220000035,151.2888582646958,Entire home/apt,201,7,0,,,1,0
3817911,2 Bedroom  Flat close to Manly,19628833,Bob,,Manly,-33.79372072467377,151.26315666923858,Entire home/apt,240,2,4,2017-03-29,0.73,1,354
9848298,15 mins walk to Manly,33340686,Alison,,Manly,-33.79685681508304,151.27628531914252,Private room,80,3,0,,,1,89
15541541,Split House 1.5 Bedrooms 3 mins to Manly Wharf,61912996,Steve,,Manly,-33.79775156754752,151.27756165811329,Entire home/apt,149,5,3,2017-01-08,0.57,1,79
10237617,Manly Cove Cottage,43640069,Sam And Sam,,Manly,-33.80030374767319,151.28771640373066,Entire home/apt,349,2,11,2016-04-13,0.75,1,60
10269642,Waterfront apartment - private room,52802334,Mark,,Manly,-33.80443043828243,151.28468123928616,Private room,149,1,11,2017-03-25,0.73,1,337
934543,Manly B&B in Federation home,5041727,Linda,,Manly,-33.79410831150351,151.27773589646137,Private room,180,2,1,2015-01-28,0.04,1,365
17777291,LUXE 4 - Beachfront Penthouse,29706418,Mai,,Manly,-33.796347799374516,151.28817566055358,Entire home/apt,600,2,1,2017-03-25,1,17,351
6305486,Federation home Manly / Fairlight,20741003,Lyndall & Scott,,Manly,-33.79297236765009,151.27950797061357,Private room,93,2,35,2017-02-27,1.57,1,41
17613457,Large double room in stunning Manly apartment,25087424,Anne,,Manly,-33.797727636030636,151.28426144755107,Private room,75,3,0,,,1,0
6046409,Beautiful room in Manly,31120501,Sofia,,Manly,-33.80227462553024,151.29094198161545,Private room,35,1,0,,,1,0
9997503,Room in beautiful Manly apartment,6379171,Lucia,,Manly,-33.80354880340706,151.28569862369014,Private room,80,2,7,2017-03-11,0.48,2,157
7684877,Stunning Clontarf 4 bed family home,40360069,Emma,,Manly,-33.80986327300494,151.2629617614071,Entire home/apt,750,14,0,,,1,0
15287089,Private room in gorgeous 2 Bed apt,15194884,Vivian,,Manly,-33.800957962887345,151.28881409647178,Private room,100,3,4,2017-02-12,0.65,1,14
5376308,"Manly, 2 bedroom flat available",27872520,Belinda,,Manly,-33.802253067440844,151.289620225834,Private room,201,1,1,2016-01-18,0.07,1,364
4534206,Appartment with a stunning view,1627165,Natalie,,Manly,-33.8020285721593,151.28735009415908,Entire home/apt,115,1,2,2017-03-16,0.65,1,4
14250,Manly Harbour House,55948,Heidi,,Manly,-33.80092902849084,151.26172219417867,Entire home/apt,471,5,1,2016-01-02,0.07,2,365
15746569,Fun Bungalow in Balgowlah,13680330,Louise,,Manly,-33.796761321628466,151.2565530780022,Entire home/apt,281,6,1,2016-12-29,0.31,1,0
3094568,Spacious Sunny Garden Apartment,6678945,Annika,,Manly,-33.7970589052244,151.2750034971045,Entire home/apt,201,2,7,2015-03-31,0.23,1,365
9189444,Panoramic Beach Views,41505402,Shadie,,Manly,-33.787251330227754,151.29019645343143,Entire home/apt,176,1,5,2016-04-19,0.32,1,0
11090031,"Luxury, romantic beach getaway",34541848,Nina & Adam,,Manly,-33.793927664324485,151.28784203107256,Entire home/apt,250,2,1,2016-06-27,0.11,1,0
2570360,Beautiful Beachside Property Manly,13159966,Manjari,,Manly,-33.80124927324836,151.29138938258018,Private room,149,2,1,2016-08-15,0.13,1,361
15153276,Lovely spot!,4492255,Mary,,Manly,-33.80631199105597,151.29040422914994,Entire home/apt,85,7,0,,,1,156
866422,"Studio Apartment@Manly Beach,Sydney",4551885,Kirsti,,Manly,-33.796242640440695,151.28572325323708,Entire home/apt,115,1,73,2017-03-17,1.56,2,86
2177216,Luxury 4 br House in Manly - pool,11105139,Penny,,Manly,-33.80181002730835,151.29085545701972,Entire home/apt,1250,5,4,2017-01-23,0.25,1,339
8391032,Split level penthouse style apartmt,44213285,Anne,,Manly,-33.798658109584665,151.28699823085637,Entire home/apt,313,7,1,2015-12-30,0.07,1,46
1521901,Bougainvilleas Bed and Breakfast,6827689,Martine,,Manly,-33.79499605073597,151.2710291005741,Private room,130,2,11,2016-11-05,0.26,2,172
7423502,Manly seaside pad,4162548,Kate And Hayden,,Manly,-33.79525751396946,151.2777280823567,Entire home/apt,300,5,3,2016-03-19,0.20,1,0
11090477,Manly/Balgowlah Heights pool spa,57586724,Jennifer,,Manly,-33.80444608070503,151.259659557585,Entire home/apt,700,5,3,2016-08-22,0.26,1,363
7027399,"Relaxed cottage,  12 min walk to Manly Beach",18782181,Christine,,Manly,-33.79454935613743,151.27444428361517,Entire home/apt,292,2,5,2017-02-11,0.33,1,0
15600083,The Beach House Manly,19936358,Barbara,,Manly,-33.78876646942369,151.2856663097479,Private room,80,15,0,,,1,153
1915643,2 Bedroom Apt in the Heart of Manly,9935155,Rowan,,Manly,-33.79597119607943,151.28154147821607,Entire home/apt,220,4,6,2015-01-11,0.15,1,0
14301948,The Mothership,51527511,Josh,,Manly,-33.79020327050151,151.2859226447209,Private room,66,1,0,,,1,18
11875458,Manly - with it ALL!,63038221,Christine,,Manly,-33.79322621311277,151.26367617184002,Entire home/apt,180,7,0,,,1,0
4164699,The Manly Life - Beachside,21278658,Alicia,,Manly,-33.79980333754476,151.2881755904142,Entire home/apt,269,3,13,2017-01-29,0.44,1,3
9848837,Manly Beach House,24563792,Brigitte,,Manly,-33.79225579286633,151.28500492651716,Entire home/apt,425,3,1,2016-02-15,0.07,1,0
6440994,Beachfront Ensuite Room,30589257,Carolina,,Manly,-33.79533152624018,151.28733961576702,Private room,100,1,0,,,1,0
15616051,Summer House,26178387,Geoff,,Manly,-33.78897352108693,151.28278396722362,Entire home/apt,499,7,2,2017-03-05,0.43,1,287
16861284,LUXE 6 at Manly,29706418,Mai,,Manly,-33.79625961700988,151.28828847260706,Entire home/apt,350,2,0,,,17,350
16664205,Single room with ensuite 4 mins to the beach!,69754343,Vik,,Manly,-33.788061319215814,151.2835469800776,Private room,100,1,4,2017-02-08,1.38,3,306
5719695,Manly beautiful beach haven,10454369,Noemie,,Manly,-33.79796116438788,151.27754810675899,Private room,60,1,17,2016-12-04,0.71,1,271
15746764,Spacious and convenient 3 bedroom flat,1972716,Charles,,Manly,-33.79515085027318,151.27301717449657,Entire home/apt,300,4,0,,,1,0
17254154,Spacious family home and pool,39881692,Simon,,Manly,-33.79811542292135,151.2397805326225,Entire home/apt,849,7,0,,,1,0
12666639,Double Room in Little Manly,68819130,Ophélie,,Manly,-33.80455977368711,151.2867854283545,Private room,69,2,0,,,1,0
9848595,Perfect 2 bed in fabulous Fairlight,13511304,Charles,,Manly,-33.79308109246895,151.2770862484312,Entire home/apt,165,2,2,2016-10-30,0.17,1,107
16845794,Beautiful bedroom / Private balcony,71585934,Glenn,,Manly,-33.789249570392805,151.26372103322885,Private room,90,2,0,,,2,341
17319785,Flatlet attached to family home.,27339253,Tracy,,Manly,-33.79448216502472,151.27112345113946,Entire home/apt,98,1,0,,,1,49
4671388,Beach Retreat,24164624,Peter,,Manly,-33.79278599343847,151.27886995435483,Entire home/apt,700,7,2,2015-02-11,0.08,1,70
4671412,Manly 2BR Beachside Apartment (30m from beach),5836617,Gail,,Manly,-33.79980986269709,151.29185019423198,Entire home/apt,300,2,9,2017-03-17,0.33,1,326
16205762,manlybeachonline.com713 AtTheBeach,16227002,Melodie,,Manly,-33.796167351165316,151.2854367950598,Entire home/apt,165,2,6,2017-03-18,2.28,4,323
13715810,Room for Rent CENTRAL Manly,19906581,Chrissy,,Manly,-33.79562383619152,151.283277592693,Private room,48,1,0,,,1,0
10439180,The Deck at Fairlight: Sydney Harbour Beauty,36011847,Angus & Mary,,Manly,-33.79980663529602,151.27190579770354,Entire home/apt,650,5,0,,,1,23
16976991,Close to Manly and City Transport,73522016,Brendan,,Manly,-33.795903114157696,151.25599149413577,Private room,50,2,6,2017-04-02,2.81,2,18
12208746,"Manly Beach House, 5 bedroom",65658389,Louise,,Manly,-33.79029834619107,151.28512376719772,Entire home/apt,499,6,3,2016-07-21,0.33,1,100
9718405,"Luxurious home - Seaforth nr Manly, NSW",50156330,Nicky,,Manly,-33.786090605964255,151.24146127540166,Entire home/apt,360,3,5,2017-01-01,0.33,1,48
16665222,"4 Bed Manly Beach House, 1 min to beach",4193732,Jemma,,Manly,-33.792660623795946,151.28700122034402,Entire home/apt,700,4,0,,,1,87
7621265,Amazing view from cosy beach apart,9512374,Carole & Thibaud,,Manly,-33.796758494325,151.28721603349948,Entire home/apt,190,2,2,2016-03-30,0.13,1,92
14305949,Manly Strand,16357713,Don,,Manly,-33.79387750889778,151.28801139190045,Entire home/apt,300,7,0,,,52,246
755619,LUXURY MANLY BEACH APARTMENT,3976940,Jiro,,Manly,-33.798107586127486,151.2890196370811,Private room,153,3,4,2015-02-17,0.09,1,0
1919408,Art Deco Manly Beach Apartment,9950432,Nicole,,Manly,-33.799102498114074,151.29169672973683,Entire home/apt,228,4,40,2017-01-29,1.01,2,0
16551125,Pet Friendly Studio Apartment,10599752,Shez,,Manly,-33.79083721366502,151.2844772044702,Entire home/apt,149,1,0,,,5,84
8817881,Relaxing Room in Manly,32052258,Monica,,Manly,-33.79239465139379,151.2802908067169,Private room,94,5,2,2016-10-30,0.13,1,0
5041682,Apartment in the heart of Manly,26029889,Hayley,,Manly,-33.79726603124977,151.2835825205687,Entire home/apt,149,3,0,,,1,0
17910505,Queenscliff beach side apartment,37875877,Ryan,,Manly,-33.785738786242796,151.28763900379099,Entire home/apt,195,2,0,,,1,13
83565,Manly Beach View Accommodation,455717,Tracey,,Manly,-33.79275799554107,151.2841064577665,Private room,121,3,0,,,1,365
16861981,cute little flat in Manly center,38040453,Julien,,Manly,-33.80605905149175,151.29405498623626,Private room,75,1,3,2017-02-10,1.29,2,361
8763186,Lovely room in the heart of Manly,45942001,Kate,,Manly,-33.79725860103111,151.28381413678798,Private room,90,1,47,2017-03-19,2.79,2,316
9702545,Conveniently located 2bd Beach Pad,50099137,Peter,,Manly,-33.78734409776757,151.28670123194104,Entire home/apt,225,2,13,2017-03-17,0.93,2,332
4017069,THE ABØDE,20829307,Gareth,,Manly,-33.78990654769619,151.2772644226263,Entire home/apt,195,2,18,2016-10-02,0.66,1,304
15616949,Manly 3 Bedroom Oasis,10199970,Maria,,Manly,-33.7934259089662,151.28299999379732,Entire home/apt,400,4,1,2017-01-13,0.37,3,0
9417101,Beautiful Manly apt on the water,6379171,Lucia,,Manly,-33.8027159064137,151.28613234739882,Entire home/apt,450,2,14,2017-01-03,0.93,2,251
8801363,Lovely apartment Manly Beach,46119518,Francis,,Manly,-33.79398021889046,151.2869214558593,Entire home/apt,201,7,0,,,1,0
16534628,Comfortable and Private Room,45700679,Louise,,Manly,-33.79194043401325,151.28189163057107,Private room,121,1,0,,,1,84
4471552,Spacious room in Manly!,4155664,Erika,,Manly,-33.79777246861984,151.28248540551647,Private room,60,8,9,2017-03-12,0.31,2,5
16534652,Shared Waterfront Penthouse Apartment,71405811,Maria,,Manly,-33.798568138119016,151.2789455690196,Private room,229,2,5,2017-02-09,1.72,1,168
12209641,Harbour View Haven,8639927,Michelle  And Rob,,Manly,-33.79602864206376,151.2705032806389,Entire home/apt,220,3,1,2017-02-26,0.81,6,360
6442127,Apartment in the heart of Manly,8502987,Linda,,Manly,-33.798968935987794,151.2867502014414,Private room,50,1,5,2016-05-27,0.23,1,0
14830754,Manly Beach-side Dream,61738103,Peter,,Manly,-33.80032139000813,151.28782367903028,Entire home/apt,100,2,2,2016-09-23,0.30,1,0
17779880,Ensuite in the heart of Manly,92709895,Jan,,Manly,-33.799518174794656,151.28732362057036,Private room,156,1,1,2017-04-01,1,1,73
8473770,Chic Surfside Apartment,11958686,Lynn,,Manly,-33.79609092037175,151.2859937020426,Entire home/apt,140,3,20,2017-03-28,1.20,4,350
6549295,Manly-room on Little manly beach! I,17226655,Rad,,Manly,-33.805412063140515,151.28610044057444,Private room,69,1,24,2017-03-08,1.67,2,157
15290178,"""UNIQUE RETREAT "" ! .  WATERFRONT !!!",21702233,Kate,,Manly,-33.799944824711126,151.27358344755555,Entire home/apt,600,2,1,2016-11-19,0.22,2,263
12014013,Eclectic & stylish beach haven.,64271196,Brenda,,Manly,-33.79041550391735,151.28650080804442,Entire home/apt,250,4,6,2017-01-05,0.53,1,0
16207714,Manly very close to beach and ferry,43807171,Clair,,Manly,-33.801168690431076,151.28895953888147,Entire home/apt,300,5,1,2017-01-03,0.33,1,288
6443499,Modern & compact unit in Balgowlah,33641480,Imogen,,Manly,-33.79525796030418,151.26315330470595,Entire home/apt,149,2,0,,,1,0
15749614,Little Sparkle Manly,101795840,Munira & Veness,,Manly,-33.79701145658858,151.2855932868168,Entire home/apt,199,2,12,2017-02-21,2.52,1,164
11555316,Manly Beach Town House,61018454,Stephanie,,Manly,-33.80330696907891,151.28727697520472,Private room,100,1,0,,,1,0
15946275,Large quiet house minutes from Manly Beach & Golf,58110141,Alex,,Manly,-33.79093899803832,151.2486189382316,Entire home/apt,634,7,0,,,1,63
11947641,"Heart of Manly, 1 bedroom+sofa bed",29706418,Mai,,Manly,-33.797632422267284,151.28241760106326,Entire home/apt,180,2,28,2017-03-14,2.24,17,300
8873739,Newly renovated 2 x bed beach house,46443085,Katie,,Manly,-33.79151592177616,151.28380996727574,Entire home/apt,350,4,1,2016-02-17,0.07,1,6
8905329,Art Deco beauty minutes from Manly,10833630,Tiffany,,Manly,-33.79885694790218,151.27304071933804,Private room,75,1,3,2017-01-02,0.18,3,5
6425984,1 Bed Modern Seaside Apartment,8582474,Amy,,Manly,-33.800294099124535,151.28755266186337,Entire home/apt,130,1,10,2016-05-29,0.47,3,0
2593217,Bright Between Two Beaches in Manly,4178233,Joanne,,Manly,-33.800547444567634,151.2877870020126,Entire home/apt,290,2,5,2016-01-03,0.14,1,0
17781043,Amazing location in Manly!,26669688,Ceirin,,Manly,-33.80027731278493,151.2857230156691,Private room,152,2,0,,,1,19
17139242,Manly Beachfront Retreat,10134911,Sean & Mekayla,,Manly,-33.7992342342485,151.2890200226142,Entire home/apt,160,2,3,2017-03-25,1.70,1,26
6065450,Manly harbourside retreat,31483505,Peter,,Manly,-33.79815878550921,151.28128129020942,Entire home/apt,300,2,1,2015-10-13,0.06,1,0
13849173,Amazing beachfront apartment,7413648,Kris,,Manly,-33.79919913645793,151.29092694059864,Private room,208,1,0,,,1,364
11948616,Your private room by the beach...,108821,Anaïs,,Manly,-33.79984620677581,151.27682830065115,Private room,50,1,23,2017-03-12,2.32,1,341
6443677,Manly Central & Beach - 7 nights,9847627,Terry & Gwenda,,Manly,-33.79600907541464,151.28674282270765,Entire home/apt,170,1,0,,,2,0
8475314,Light and breezy with great sunsets,19415347,Margaret,,Manly,-33.80441265552269,151.26505299218988,Entire home/apt,350,7,0,,,1,0
16339639,Breezy Couple's Retreat in the heart of Manly,36410227,Sabrina,,Manly,-33.80347154255518,151.28844999566246,Entire home/apt,160,3,4,2017-03-17,1.28,45,229
15775888,Double bed room 3 in large house,46737853,Catriona,,Manly,-33.808056784868064,151.26160024486262,Private room,66,3,9,2017-03-12,1.80,3,338
13915165,The Manly Beach Shack,82569439,Elaine And Malcolm,,Manly,-33.794383955211984,151.27936271888188,Entire home/apt,135,1,38,2017-04-01,4.35,1,119
12933111,Manly/Fairlight beach. 2-bed apart on the water.,71015830,Tony And Jane,,Manly,-33.79959218055949,151.2735227153697,Entire home/apt,229,2,6,2017-02-16,0.58,1,187
14111808,"Super Clean, Minimalist apartment next to Manly",2873378,Lee,,Manly,-33.796164546107704,151.2753860454364,Entire home/apt,201,2,0,,,1,209
12801894,Room with double bed and ensuite,69754343,Vik,,Manly,-33.7892423920489,151.28468049444604,Private room,130,1,2,2016-10-16,0.33,3,306
4936780,Private room 1.5km from Manly Beach,22014957,Kate,,Manly,-33.79615469825385,151.2753681715521,Private room,55,1,13,2017-02-04,0.51,1,153
6902931,"Close to beach, 15mins to city!",27753279,Michael,,Manly,-33.79839215782376,151.2750847502567,Entire home/apt,135,4,9,2015-11-06,0.43,1,0
4478221,Manly Beach Apartment with Views,23235479,Amy,,Manly,-33.795488968296446,151.2875255532478,Entire home/apt,160,3,33,2017-01-25,1.18,1,316
14046505,Family House,47671063,Sarah,,Manly,-33.78718393851354,151.28371389844298,Entire home/apt,750,3,0,,,1,174
1857470,Manly: 1860's Sandstone oasis,516506,Kim,,Manly,-33.79327697383324,151.27696736263368,Entire home/apt,201,2,20,2017-01-05,0.48,1,34
10639050,Manly Beach 2 Beds 3 People Parking,50246394,Ben-Sandi,,Manly,-33.80350527867964,151.28744663834357,Private room,75,2,1,2016-02-28,0.07,2,337
12801773,Double Sofa Bed and Balcony,10167061,Rowan,,Manly,-33.80463799258616,151.28462194861766,Shared room,50,1,4,2016-09-26,0.37,4,364
9262844,Manly 2 Bed Beachside Apartment,48119184,Philippa,,Manly,-33.78677701488044,151.28711813755078,Entire home/apt,281,1,1,2016-01-03,0.07,1,0
12800923,Quiet Manly Living,10167061,Rowan,,Manly,-33.806310310944866,151.28438611916073,Private room,80,1,11,2017-01-15,1.01,4,361
4608946,"2 Bedroom Unit, Manly",23756768,Claire,,Manly,-33.78944816371847,151.28004233643654,Entire home/apt,250,3,3,2016-01-05,0.11,1,0
4019125,Manly Beach Apartment,803736,Philip,,Manly,-33.78818574517845,151.28665827723609,Entire home/apt,180,5,7,2016-01-19,0.26,1,0
15131467,Secluded Seaforth home with views and tranquility!,46130121,Ana,,Manly,-33.79518031503046,151.2397433596958,Entire home/apt,1130,14,0,,,1,358
4477974,"Spacious sunny home, near Manly, beaches and shops",16159972,Roz,,Manly,-33.796474987121215,151.26262904364174,Entire home/apt,201,3,0,,,2,156
17388584,Manly Beach Ivanhoe Park Views,117551238,Joseph,,Manly,-33.795172768316064,151.2813131274093,Entire home/apt,160,7,0,,,1,356
17914021,3 Bed Harbour Front Manly Unit - 7 May to 5 June,122800641,John,,Manly,-33.7983717758953,151.27833215041497,Entire home/apt,190,14,0,,,1,30
809083,Lovely 5 bed Manly Beachhouse,4257332,Peter,,Manly,-33.80079678278409,151.28675500122503,Entire home/apt,950,7,0,,,1,0
16472359,Beautiful terrace house right next to beach,6874904,Marko,,Manly,-33.79100270307682,151.28665652023247,Entire home/apt,800,1,0,,,6,11
9394473,Double Bed Room near beach,12808103,David,,Manly,-33.811300288418686,151.26208345879982,Private room,110,1,0,,,1,0
12802473,Clean and comfy twin room,69754343,Vik,,Manly,-33.789656739720066,151.28545372985545,Private room,121,1,1,2016-06-12,0.10,3,306
1927393,Manly - cool beach home  ,9984029,"Renee, Chris, Jethro, Indigo & Kaia",,Manly,-33.790380334227386,151.28318554109052,Entire home/apt,600,5,6,2017-01-04,0.15,1,0
16998929,CASA DEL ROSA-MANLY WALKING DISTANCE TO THE BEACH,106650900,Rosa,,Manly,-33.78923283384176,151.28296437637917,Private room,279,1,4,2017-03-25,2.50,1,57
14637932,Fairlight Apartment - Perfect for Summer,59539917,Aaron,,Manly,-33.79537375946307,151.27527436071,Entire home/apt,201,3,1,2017-01-07,0.34,1,96
17130031,Modern One Bed Apartment close to Manly Beach,36410227,Sabrina,,Manly,-33.79209095386303,151.26454622084267,Entire home/apt,140,3,0,,,45,172
16913353,Sunshine Camper Manly,299218,Sarah,,Manly,-33.79917356302534,151.28813371519027,Entire home/apt,55,1,4,2017-03-06,1.90,1,176
10948703,Calm perfectly located Manly flat,55848558,Elisabeth & FX,,Manly,-33.80283995472279,151.28859201032617,Entire home/apt,160,5,0,,,1,0
11231816,Sunny Surf Shack in the Heart of Manly,10044968,Christopher,,Manly,-33.7932584257203,151.28416094513983,Entire home/apt,180,3,4,2017-01-07,0.31,1,0
15822842,Stylish Beachside Apartment,58791669,Russ,,Manly,-33.786836773908774,151.28534989723244,Entire home/apt,250,7,0,,,2,0
7958505,Private Bungalow in Paradise,30751712,,,Manly,-33.79566472742725,151.2799532110733,Entire home/apt,191,7,24,2017-01-04,,2,85
16278130,Tropical Manly beachside 2bed apartment,12064657,Corinne,,Manly,-33.80218771982352,151.28927292021007,Entire home/apt,180,5,1,2017-02-14,0.61,1,0
4745584,Lovely Double Room in Manly,22899059,Lauren,,Manly,-33.806735797100536,151.28396145405688,Private room,71,5,0,,,2,0
11821704,SPACIOUS 3 BED TRENDY BEACHSIDE FLAT,18410997,Matt,,Manly,-33.79934117033847,151.28622396285482,Entire home/apt,300,3,3,2017-02-14,0.50,2,116
6708221,Double Room in Central Manly,33018558,Hellen Silvia,,Manly,-33.79537898812223,151.28238877406804,Private room,90,1,0,,,1,364
9203771,Homely Beach Pad,25764448,Guy,,Manly,-33.793893931077264,151.28216592449994,Entire home/apt,190,3,1,2016-01-02,,2,7
15099899,Light and Airy One Bedroom Unit,59561258,Lucy,,Manly,-33.794713876062936,151.2583510065957,Entire home/apt,75,2,10,2017-01-19,1.55,1,104
5071549,A Comfy Bed and a Great View!,12411380,Sarah,,Manly,-33.79713083182037,151.27947836958933,Entire home/apt,149,4,3,2017-01-06,0.19,1,324
6185664,2 Bedroom with breath taking views,8370174,Terry & Lucy,,Manly,-33.803469688172505,151.28744801895925,Entire home/apt,140,5,8,2017-01-06,0.63,2,22
17655245,BEACH PAD - 2 rooms - Close to the beach!,14015091,Tania,,Manly,-33.798584770519525,151.27895869247172,Entire home/apt,300,3,1,2017-03-19,1,1,8
15364176,Luxury absolute beachfront apartment with parking,11779074,Lorenz,,Manly,-33.79225655539089,151.28768915837955,Entire home/apt,250,6,2,2017-01-09,0.64,2,173
2124282,Room with a view in a renovated art deco home!,10833630,Tiffany,,Manly,-33.799615111742014,151.27224453215126,Private room,69,1,3,2017-03-05,1.07,3,265
15102047,Beach Home- Great for families,95633816,Tony,,Manly,-33.80235809654426,151.29938215345177,Entire home/apt,1199,7,0,,,1,174
9532775,Heart of Balgowlah townhouse,25665291,Sarah,,Manly,-33.791587310970456,151.26531425624535,Entire home/apt,201,2,0,,,1,29
8741665,Manly Beach Art Deco Apartment!,45859514,Zarah,,Manly,-33.793726282639184,151.28780428753475,Private room,149,3,1,2016-01-06,0.07,1,0
8545123,Heart of Manly,24597733,Adam,,Manly,-33.79639124491088,151.28526362879006,Entire home/apt,450,1,2,2016-06-12,0.13,2,0
2974673,"Stunning view, cosy and central apt",14174477,Luisa,,Manly,-33.79472487044823,151.28418214824416,Entire home/apt,110,2,2,2015-08-23,0.06,1,0
16465010,All that is Manly - beach and fun.,48362244,Jonathan,,Manly,-33.80593485560926,151.2864661531811,Entire home/apt,600,3,0,,,1,174
4078418,Harbour Hideaway near Manly,21155190,David,,Manly,-33.79707630788021,151.26473879707794,Entire home/apt,145,2,45,2017-03-26,1.63,1,283
15624899,Large Room in Cozy House next to Beach,24716316,Karsten,,Manly,-33.80430502240462,151.29099808426682,Private room,121,1,7,2017-03-04,1.47,4,181
15424833,Family-friendly beach house near Manly for xmas,12435440,Anne-Marie,,Manly,-33.806967184071965,151.2617777757768,Entire home/apt,650,6,0,,,1,83
6318816,Large room one block from the BEACH,29972886,Mareike,,Manly,-33.79201302569731,151.2851298478143,Private room,50,12,0,,,1,0
12344729,Sunny room in Manly beach,10478839,Johanna,,Manly,-33.79199656428084,151.28285146309756,Private room,100,2,1,2016-11-16,0.22,1,89
9333538,Manly Beach sunny apartment,15916464,Pip & Nick,,Manly,-33.79867909333451,151.27904814507275,Entire home/apt,149,2,8,2017-03-04,0.48,1,0
3700007,Fairlight feels like home+ nr Manly,17093081,William,,Manly,-33.79630090585859,151.26982920194072,Private room,50,3,16,2016-09-25,0.61,1,276
16408038,Self contained garden unit close to beach & shops,16558514,Kathryn,,Manly,-33.79082996852654,151.27910890962042,Entire home/apt,145,2,7,2017-03-12,2.23,1,23
14902458,Private double bedroom w ensuite opening to garden,14482669,Cristiana,,Manly,-33.808246512718384,151.26675679341886,Private room,115,2,0,,,1,179
6515578,mediterranean charm,17586306,Ian,,Manly,-33.7949141340605,151.26619270504276,Entire home/apt,100,21,0,,,1,0
17591171,Double room for couples in Manly,91209732,Ignacio,,Manly,-33.797627241758065,151.27814671868174,Private room,75,3,0,,,1,13
15757793,1 Bedroom Beach-side Apt - great location and view,34322079,Fedja,,Manly,-33.79922897612663,151.28473394793946,Entire home/apt,190,1,6,2017-02-11,1.19,1,102
15164674,Sun drenched beach pad! Spectacular Location.,988248,Boris,,Manly,-33.792536171159,151.28740405406674,Entire home/apt,121,4,2,2017-02-12,0.34,1,29
8940421,Charming semi 50m from Manly beach,46735135,Terese,,Manly,-33.78683497504284,151.28613721088766,Entire home/apt,375,2,7,2017-03-04,0.47,1,62
15100858,"Tropical home with waterfall, minutes to Manly.",32048354,LuNa,,Manly,-33.78878388494426,151.25983638018096,Entire home/apt,395,2,4,2017-01-27,0.65,1,88
1382832,Private Duplex near Manly,7487909,Fran,,Manly,-33.80923221169242,151.26452364039665,Private room,149,1,8,2015-01-27,0.19,1,295
7038796,Central Manly pristine apartment.,10301976,Theo,,Manly,-33.79776702310707,151.28417781145373,Entire home/apt,220,2,10,2017-02-26,0.99,1,0
1118713,A short walk from manly,6139660,Stephen,,Manly,-33.790017895141546,151.26517405311233,Entire home/apt,90,1,9,2016-12-31,0.27,1,7
1007284,manly - stunning seaside getaway,5540766,Jodie,,Manly,-33.797640562088176,151.2882642890388,Entire home/apt,380,3,93,2017-02-26,1.95,1,325
8740570,1 Bedroom Apartment in Manly,45853906,Marcia,,Manly,-33.80236814976965,151.29003756702957,Entire home/apt,240,10,0,,,1,0
12117580,Sunny room/Close to Manly Beach,19273175,Silvi & Luce,,Manly,-33.78929660957196,151.26314741227213,Private room,80,1,3,2016-05-14,0.25,1,179
6259716,Sunrise Views  on Kangaroo,465560,Elaine,,Manly,-33.79083649384137,151.2825282717621,Entire home/apt,140,10,1,2016-08-28,0.14,10,360
11855437,"Frankie's at Manly 
Little Manly, Manly Wharf Area",34081106,Linda,,Manly,-33.805751601670835,151.28713922756245,Entire home/apt,115,2,27,2017-03-26,2.26,1,330
7040013,MAGIC MANLY BEACH HOUSE - Perfect!,8744064,Michael,,Manly,-33.789805876432176,151.28244394065646,Entire home/apt,1050,7,1,2016-12-23,0.07,1,0
8740629,DBL Room 5mins walk to Manly Beach!,909429,Jessica,,Manly,-33.8032652561318,151.29027669036236,Private room,100,1,1,2016-01-03,0.07,1,0
16147938,Huge private room in central Manly,16490693,Lucinda,,Manly,-33.798384532792376,151.2836657882023,Private room,121,2,7,2017-02-25,2.06,1,180
6188073,own room in Manly,30807426,Brunna,,Manly,-33.788053089531864,151.28603542860822,Private room,41,25,0,,,1,0
11625964,Manly Beach Paradise!,61586148,Sophie,,Manly,-33.801921966396996,151.2902791830462,Entire home/apt,430,3,3,2016-07-30,0.24,1,0
16327466,Manly 3 Bedroom large Garden Flat walk to beaches,4433073,Katie,,Manly,-33.80374583243165,151.29020106125847,Entire home/apt,299,2,2,2017-01-14,0.71,1,0
2387077,Manly 4 bedroom family home,12193800,Julie,,Manly,-33.78963262846989,151.28170687593504,Entire home/apt,400,7,3,2017-02-18,0.10,1,100
11046895,Waterside Budget Holiday (211),29706418,Mai,,Manly,-33.796211900851446,151.28690921449996,Entire home/apt,170,2,26,2017-03-18,1.94,17,347
8150946,Room with a view,39480985,Paul,,Manly,-33.797685259183886,151.27215859659353,Entire home/apt,350,14,0,,,1,365
1195221,Quiet Private Airy Apartment + Pool,4717184,Ed,,Manly,-33.80421353863139,151.28667881585218,Entire home/apt,73,2,138,2017-03-13,3.03,1,117
11169113,Upstairs @ White Hall,56897899,Selena,,Manly,-33.796060106914474,151.26163730764685,Entire home/apt,236,1,2,2017-02-25,0.48,3,179
